GeneratorName=FCCS 3.0,GeneratorVersion=3.0.0,DateCreated=10/29/2012
fuelbed_number,site_name,site_description,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,Total_aboveground_fuel_loading,efg_natural,efg_activity
214.000000,,,150,260.000000,2.805134,5.500841,1.056711,0.000000,0.000000,0.000000,68.340302,35.647247,1.255775,0.000000,90.000000,0.000000,0.050000,0.010000,70.000000,75.000000,0.500000,1.500000,1.500000,0.500000,4.000000,21.000002,0.200000,2.000000,4.000000,0.000000,0.000000,0.000000,0.700000,1.995665,0.000000,0.000000,0.100000,0.000150,0.001208,0.000000,0.000000,0.600000,9.720000,0.500000,3.600000,379.721893,8,4
215.000000,,,141,240.000000,4.920494,2.701626,1.803697,0.000000,0.000000,0.000000,0.000000,4.860649,0.622500,0.010950,85.000000,85.000000,0.050000,0.000000,80.000000,0.000000,0.800000,1.100000,0.900000,2.500000,3.100000,14.800001,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.100000,0.231000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,1.386000,0.100000,0.616000,193.370117,8,1
216.000000,,,209,340.000000,11.605365,0.000000,6.829663,0.000000,0.000000,0.000000,0.000000,0.000000,0.713071,0.080200,90.000000,90.000000,0.100000,0.050000,65.000000,65.000000,1.000000,1.100000,1.900000,1.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,2.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,7.200000,1.000000,6.400000,47.574863,7,7
217.000000,,,209,340.000000,8.972651,0.000000,3.226162,0.004995,0.845336,1.942478,0.099517,0.313983,0.547013,0.109364,90.000000,95.000000,0.100000,0.010000,80.000000,75.000000,0.100000,0.200000,1.400000,1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.200000,2.928000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,4.320000,0.400000,2.560000,35.106434,7,7
218.000000,,,209,340.000000,0.392040,0.000000,6.174630,0.000000,0.000000,0.000000,0.000000,0.000000,1.569592,0.072909,90.000000,98.000000,0.100000,0.010000,80.000000,80.000000,0.200000,0.600000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,2.700000,0.300000,1.200000,10.535048,7,7
219.000000,,,118,310.000000,1.380961,8.571302,1.896784,0.000000,0.000000,0.000000,0.565684,0.000000,0.026407,0.000000,90.000000,0.000000,0.100000,0.010000,60.000000,60.000000,0.300000,1.700000,2.500000,2.700000,2.600000,1.500000,1.200000,4.300000,1.800000,0.000000,0.000000,0.000000,0.900000,2.592000,0.100000,0.000050,0.100000,0.000450,0.003673,0.000000,3.000000,1.000000,17.280001,1.000000,7.680000,141.288391,8,1
220.000000,,,118,310.000000,1.141647,6.782815,1.539306,1.288247,0.075210,56.004112,1.724228,4.418867,0.120402,0.000000,90.000000,0.000000,0.100000,0.010000,70.000000,70.000000,0.200000,1.000000,0.800000,2.400000,2.100000,1.200000,1.200000,1.000000,0.800000,0.000000,0.049417,0.000000,0.400000,1.140000,0.000000,0.000000,0.100000,0.000450,0.000000,0.000000,3.000000,0.400000,6.480000,0.200000,1.440000,164.560165,8,1
221.000000,,,1,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.050000,85.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800000,2.484000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.734000,13,13
222.000000,,,10,310.000000,1.617165,5.304302,0.994952,0.019443,0.086394,2.271738,1.568283,0.000000,0.149815,0.000000,90.000000,0.000000,0.010000,0.010000,60.000000,70.000000,0.100000,0.300000,0.200000,0.500000,1.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.352250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.620000,0.100000,0.720000,43.676701,8,8
223.000000,,,118,310.000000,8.435393,0.000000,1.138484,1.920311,8.879798,75.819557,46.078846,0.000000,0.138887,0.021873,60.000000,80.000000,0.100000,0.010000,75.000000,75.000000,0.100000,0.200000,0.700000,0.600000,2.600000,0.000000,1.500000,1.900000,0.000000,0.088825,0.154377,0.000000,0.300000,0.770100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.150000,1.620000,0.050000,0.240000,155.596878,8,1
224.000000,,,124,340.000000,9.126560,10.973690,0.986373,0.000000,5.680418,0.000000,8.168141,0.000000,1.090342,0.021873,90.000000,95.000000,1.000000,0.050000,85.000000,70.000000,0.200000,0.600000,1.800000,5.900000,1.900000,0.000000,2.800000,0.900000,0.000000,0.000000,0.000000,0.000000,0.300000,0.830250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.600000,9.720000,0.300000,2.160000,82.133194,9,9
225.000000,,,124,340.000000,14.109030,0.000000,0.731625,0.000000,7.050912,0.000000,7.371747,0.661619,0.900621,0.000000,70.000000,0.000000,0.500000,0.050000,70.000000,70.000000,0.100000,0.100000,1.600000,6.900000,3.300000,2.100000,1.800000,1.000000,0.000000,0.000000,0.051459,0.000000,0.300000,0.781575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,0.720000,0.200000,0.320000,60.114269,9,9
226.000000,,,119,340.000000,5.091293,7.737955,5.113346,0.097003,15.011856,3.735488,1.545245,0.000000,0.094344,0.000000,95.000000,0.000000,0.050000,0.030000,90.000000,75.000000,0.600000,0.900000,1.200000,7.100000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.013069,0.000000,0.400000,1.204000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.900000,16.200001,0.900000,7.200000,116.634903,8,4
227.000000,,,119,340.000000,3.245111,7.043652,5.160735,0.055084,5.494699,1.749294,8.953075,0.000000,0.109200,0.000000,90.000000,0.000000,0.050000,0.010000,90.000000,85.000000,0.300000,0.400000,1.000000,6.700000,0.000000,0.000000,1.500000,5.900000,0.000000,0.000000,0.000000,0.000000,0.400000,1.204000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.900000,15.875999,0.500000,3.920000,108.200775,8,4
228.000000,,,144,340.000000,4.643060,0.000000,0.585284,0.031972,0.000000,1.301376,5.333927,0.575395,2.692229,0.029164,80.000000,90.000000,0.200000,0.010000,95.000000,65.000000,0.100000,0.600000,0.600000,0.800000,0.700000,1.000000,0.100000,0.900000,0.000000,0.000000,0.000000,0.000000,0.500000,0.900000,0.000000,0.000000,0.000000,0.000000,0.013971,0.000000,0.500000,0.300000,3.780000,0.300000,1.680000,50.655491,8,3
229.000000,,,144,310.000000,8.301448,0.000000,0.662707,0.089318,0.000000,5.794217,4.204110,0.000000,0.011529,0.000000,60.000000,0.000000,0.050000,0.000000,50.000000,0.000000,0.200000,1.000000,1.200000,2.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.720000,0.200000,0.640000,67.816025,8,3
230.000000,,,146,340.000000,5.115704,0.000000,0.532047,0.049890,0.000000,33.915131,4.690643,0.000000,0.040570,0.000000,90.000000,0.000000,0.050000,0.010000,80.000000,70.000000,0.200000,0.500000,0.200000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.270900,0.000000,0.000000,0.000000,0.000000,0.021899,0.000000,0.000000,0.200000,1.080000,0.200000,0.480000,55.335480,5,5
231.000000,,,127,310.000000,2.167655,2.930499,0.849420,0.001821,2.495821,0.488692,1.110867,0.833151,3.045879,0.000000,95.000000,0.000000,0.020000,0.100000,95.000000,90.000000,0.500000,0.500000,2.000000,5.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.069813,0.000000,0.000000,1.000000,0.921000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,3.240000,0.600000,1.440000,59.668587,5,5
232.000000,,,95,320.000000,0.212355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.297736,0.000000,95.000000,0.000000,0.500000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.220500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.339854,7,7
233.000000,,,7,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.562554,0.000000,85.000000,0.000000,0.050000,0.010000,85.000000,85.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.622554,5,5
234.000000,,,7,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.691758,0.000000,50.000000,0.000000,0.100000,0.010000,85.000000,85.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.801758,5,5
235.000000,,,1,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.010000,90.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.085100,0.100000,0.001500,0.100000,0.009000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.105600,13,13
236.000000,,,223,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233625,0.000000,85.000000,0.000000,0.050000,0.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.283625,7,7
237.000000,,,112,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.764650,0.300183,98.000000,90.000000,0.050000,0.010000,95.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.150000,0.100000,0.001000,0.100000,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.287833,8,1
238.000000,,,112,240.000000,6.397505,2.932459,0.045999,0.000000,0.000000,0.000000,6.671329,9.673428,0.453915,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,0.200000,0.200000,0.400000,0.200000,6.000000,2.500000,0.500000,17.000000,7.000000,0.000000,0.000000,0.000000,0.500000,1.401400,0.200000,0.002000,0.700000,0.315000,0.003056,0.000000,0.040000,1.000000,17.640001,1.000000,7.840000,236.146332,8,1
239.000000,,,136,240.000000,4.254941,5.592842,0.690032,0.000000,132.259003,0.000000,0.000000,1.829664,4.800000,0.000000,95.000000,0.000000,0.020000,0.000000,95.000000,0.000000,0.300000,0.800000,1.200000,1.000000,1.000000,0.000000,8.000000,6.000000,1.000000,1.295668,0.000000,0.000000,0.100000,0.229520,0.100000,0.000500,0.300000,0.013500,0.000000,0.000000,3.000000,0.300000,4.104000,0.100000,0.608000,308.752350,8,1
240.000000,,,293,230.000000,0.081022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.850000,0.202367,85.000000,85.000000,0.200000,0.000000,85.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.023000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,9.344533,11,11
241.000000,,,66,230.000000,2.910897,2.803086,0.051749,0.037285,0.000000,13.007667,0.000000,0.000000,2.708809,0.000000,90.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.200000,3.500000,6.000000,14.500001,21.500002,0.000000,0.400000,0.600000,0.000000,1.904361,0.003267,0.005105,1.000000,2.605500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,5.130000,0.300000,2.280000,110.513496,11,11
242.000000,,,66,230.000000,2.910897,2.803086,0.000000,0.055927,0.000000,15.235006,0.000000,0.000000,1.504894,0.000000,5.000000,0.000000,0.300000,0.000000,15.000000,0.000000,0.020000,1.500000,3.000000,12.000001,18.000000,0.000000,0.400000,0.600000,0.000000,1.904361,0.001838,0.000000,0.100000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,1.710000,0.100000,0.760000,88.475082,11,11
243.000000,,,49,210.000000,0.280309,0.000000,1.618268,0.000000,0.000000,0.000000,19.765501,8.683754,0.506960,0.000000,80.000000,0.000000,0.100000,0.000000,85.000000,0.000000,1.500000,0.900000,1.400000,2.100000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.989000,0.500000,0.012500,0.000000,0.000000,0.000000,0.000000,3.000000,0.350000,4.725000,0.350000,2.100000,52.798763,9,9
260.000000,,,0,420.000000,1.649835,0.000000,0.000000,0.000000,1.716810,0.000000,0.073544,0.122573,0.423280,0.000000,95.000000,0.000000,3.000000,3.000000,90.000000,95.000000,0.100000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800000,5.301000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.779531,8,8
261.000000,,,0,420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.939310,0.000000,90.000000,0.000000,2.000000,0.000000,80.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.172500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.211810,8,8
262.000000,,,0,420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340000,0.000000,95.000000,0.000000,6.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.710000,8,8
263.000000,,,0,420.000000,0.032670,0.000000,0.000000,0.000000,0.095339,0.000000,0.000000,0.000000,1.377000,0.000000,85.000000,0.000000,3.000000,0.000000,90.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,2.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.542528,8,8
264.000000,,,47,220.000000,7.906139,1.784599,0.816454,0.000000,1.206895,0.000000,0.312687,0.250149,2.249228,0.448649,85.000000,85.000000,1.000000,0.250000,50.000000,60.000000,0.300000,0.700000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.754000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.100000,1.260000,0.300000,1.680000,79.471817,9,9
265.000000,,,18,210.000000,6.596073,1.804691,0.698702,0.037161,3.053581,2.017860,1.302563,0.388242,1.344340,0.372998,75.000000,75.000000,1.000000,0.000000,75.000000,0.000000,0.500000,0.600000,1.600000,1.100000,2.000000,4.000000,0.200000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.833000,0.000000,0.000000,2.000000,0.600000,0.000000,0.024298,0.040000,1.000000,7.200000,1.000000,4.000000,89.231316,10,10
266.000000,,,39,210.000000,11.434501,6.125625,1.939781,0.000000,3.342033,0.000000,2.042035,1.475370,0.600000,0.295418,75.000000,75.000000,0.250000,0.100000,75.000000,75.000000,0.500000,1.000000,1.000000,3.000000,2.000000,0.200000,0.500000,1.000000,0.200000,0.000000,0.103790,0.000000,1.000000,2.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.100000,0.500000,3.600000,137.401932,9,9
267.000000,,,26,210.000000,10.919948,4.567266,0.652093,0.083195,3.728678,1.905900,1.531526,1.378374,0.226957,0.165162,75.000000,75.000000,0.100000,0.000000,75.000000,0.000000,0.500000,1.000000,1.000000,1.500000,5.000000,0.200000,0.500000,1.000000,0.200000,0.261241,0.020033,0.000000,1.500000,4.171500,0.000000,0.000000,2.000000,0.150000,0.000000,0.000000,0.000000,1.000000,15.300000,0.500000,3.400000,115.835167,9,9
268.000000,,,15,210.000000,10.536893,5.715943,1.172504,0.075995,2.985902,2.186015,1.217181,1.531526,0.348046,0.000000,75.000000,0.000000,0.100000,0.000000,75.000000,0.000000,0.500000,1.000000,1.000000,1.500000,5.000000,0.200000,0.500000,1.000000,0.200000,0.261241,0.020033,0.000000,1.500000,4.171500,0.000000,0.000000,2.000000,0.150000,0.000000,0.000000,0.000000,1.000000,15.300000,0.500000,3.400000,118.697960,10,10
269.000000,,,41,220.000000,22.738319,11.535776,1.796850,0.000000,13.690718,0.000000,12.858108,5.474228,0.893607,0.000000,85.000000,0.000000,0.500000,0.000000,85.000000,0.000000,1.000000,1.000000,2.000000,3.000000,2.000000,0.500000,2.300000,0.500000,0.000000,0.074743,0.153151,0.000000,2.000000,5.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,16.200001,1.000000,7.200000,104.338547,9,9
270.000000,,,25,220.000000,4.891924,1.633500,0.672839,0.169917,28.640898,0.888618,7.549150,6.470700,23.782501,0.000000,90.000000,0.000000,0.050000,0.050000,70.000000,60.000000,0.800000,1.400000,1.500000,15.000001,12.000001,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.448000,0.000000,0.000000,3.000000,1.800000,0.000000,0.000000,0.500000,1.000000,14.400000,1.000000,6.400000,188.159393,10,10
272.000000,,,103,410.000000,2.058210,0.000000,0.000000,0.000000,0.057432,0.000000,0.000000,0.041351,1.500000,1.018625,80.000000,80.000000,0.250000,0.000000,80.000000,0.000000,0.250000,1.000000,4.200000,0.200000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.387500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,20.000000,396.000031,20.000000,144.000000,555.385498,9,9
273.000000,,,113,310.000000,4.312439,5.453276,0.512919,0.163587,0.000000,7.323053,29.405306,5.853495,0.136741,0.000000,95.000000,0.000000,0.020000,0.050000,95.000000,95.000000,0.250000,1.500000,3.000000,5.000000,4.500000,0.000000,1.000000,1.500000,0.000000,0.041783,0.117620,0.000000,1.000000,1.490000,0.100000,0.000125,0.100000,0.001500,0.000630,0.000000,0.500000,0.800000,11.520000,0.800000,5.120000,226.162369,8,4
274.000000,,,41,220.000000,11.434501,10.333958,4.081136,0.000000,3.033191,0.000000,1.555370,1.496405,0.514268,1.500000,75.000000,75.000000,0.500000,0.250000,80.000000,80.000000,0.300000,0.750000,1.000000,2.000000,2.000000,0.200000,0.500000,1.000000,0.200000,0.000000,0.040067,0.000000,1.000000,2.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.500000,3.600000,144.259552,9,9
275.000000,,,34,220.000000,8.494199,3.185325,2.001037,0.000000,6.308340,0.000000,0.733729,2.778801,7.982141,0.000000,80.000000,0.000000,0.050000,0.100000,80.000000,80.000000,0.600000,0.900000,1.500000,0.400000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.065345,0.000000,1.700000,4.980660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450000,6.885000,0.450000,3.060000,135.392868,9,9
276.000000,,,292,230.000000,7.363817,10.291049,1.885712,0.000000,19.850939,0.000000,17.643187,15.437787,1.500000,0.000000,80.000000,0.000000,0.100000,0.010000,80.000000,80.000000,0.500000,0.500000,1.000000,3.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.057432,0.043074,2.000000,5.871000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.250000,3.375000,0.500000,3.000000,182.361694,9,9
279.000000,,,16,210.000000,3.989007,2.258150,0.000000,0.071462,0.000000,3.326162,3.675663,1.837832,1.090436,1.523526,90.000000,90.000000,0.020000,0.000000,85.000000,0.000000,0.400000,1.000000,2.000000,4.000000,2.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.913500,0.000000,0.000000,6.000000,8.550000,0.000000,0.000000,0.500000,12.000000,250.800003,12.000000,91.200005,420.976837,8,8
280.000000,,,253,230.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.690638,0.000000,80.000000,0.000000,3.000000,0.500000,90.000000,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.142000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.332638,13,13
281.000000,,,76,220.000000,7.644779,0.000000,1.829520,0.007078,2.545794,0.877437,1.654049,0.459458,0.569984,0.298713,90.000000,90.000000,0.010000,0.000000,85.000000,0.000000,0.600000,0.900000,2.300000,3.800000,6.100000,0.000000,1.100000,0.000000,0.000000,0.000000,0.204202,0.000000,2.000000,4.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.550000,0.500000,3.800000,67.771751,11,11
282.000000,,,70,220.000000,4.829932,3.041577,1.089000,0.015999,0.000000,1.267409,1.225221,1.021018,0.944698,0.000000,90.000000,0.000000,0.020000,0.000000,85.000000,0.000000,0.600000,1.700000,2.000000,3.000000,2.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.057432,0.057432,2.000000,5.728500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,15.300000,1.000000,6.800000,127.037666,11,11
283.000000,,,81,220.000000,11.434501,7.840799,3.879563,0.000000,1.797689,0.000000,1.633628,0.816814,3.642394,0.410570,90.000000,90.000000,0.010000,0.000000,85.000000,0.000000,0.100000,0.200000,1.500000,1.500000,1.500000,0.000000,0.500000,0.500000,0.000000,0.314293,0.102101,0.000000,0.500000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.500000,0.900000,0.500000,0.400000,89.930939,9,9
284.000000,,,60,220.000000,9.801000,8.711998,2.793285,0.000000,25.215681,0.000000,24.157278,20.706240,0.710291,0.894596,90.000000,90.000000,0.010000,0.100000,85.000000,85.000000,0.000000,0.200000,1.500000,1.500000,1.500000,0.000000,0.500000,0.500000,0.000000,0.234356,0.102101,0.000000,0.500000,0.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.900000,0.500000,0.400000,179.617020,9,9
286.000000,,,126,340.000000,0.733115,3.018708,0.000000,0.000000,0.000000,0.000000,3.101341,3.618231,0.976561,0.364545,90.000000,90.000000,0.010000,0.100000,90.000000,90.000000,0.200000,1.000000,1.000000,1.000000,6.000000,2.000000,2.000000,5.000000,10.000000,0.068722,0.045945,0.000000,1.000000,2.082500,0.000000,0.000000,0.500000,0.007500,0.001681,0.000000,3.000000,0.700000,8.820001,0.700000,3.920000,124.044830,8,3
287.000000,,,32,220.000000,6.943028,5.857078,2.081994,0.035963,0.942478,1.483868,2.102403,1.051201,0.723132,0.036333,80.000000,80.000000,0.010000,0.000000,80.000000,0.000000,0.200000,0.400000,0.900000,0.300000,0.000000,0.000000,0.600000,0.300000,0.000000,0.000000,0.000000,0.000000,1.000000,2.657600,0.000000,0.000000,1.000000,0.150000,0.000000,0.000000,3.000000,0.500000,7.650000,0.500000,3.400000,103.430038,8,8
288.000000,,,90,220.000000,8.342610,2.833795,0.000000,0.000000,4.182088,0.000000,1.960354,1.568283,1.200000,0.000000,80.000000,0.000000,0.010000,0.000000,80.000000,0.000000,0.200000,0.200000,0.500000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,0.000000,0.612606,0.000000,0.500000,0.760000,0.000000,0.000000,1.000000,0.150000,0.000000,0.000000,0.040000,0.500000,3.600000,0.500000,1.600000,207.823380,11,11
289.000000,,,101,230.000000,0.086249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,80.000000,0.000000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.436500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,22.000002,1.000000,8.000000,39.094383,11,11
291.000000,,,67,230.000000,2.479653,0.000000,0.035627,0.000000,0.000000,0.000000,1.543779,0.918916,8.000000,0.000000,90.000000,0.000000,0.100000,0.100000,60.000000,60.000000,0.020000,0.400000,0.300000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015315,0.000000,2.000000,3.612000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,12.600000,0.500000,2.800000,68.285309,11,11
301.000000,,,13,260.000000,10.977119,1.916640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.449228,0.000000,50.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.300000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,1.193500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.000000,48.921871,9,9
302.000000,,,171,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800000,0.000000,95.000000,0.000000,0.200000,0.100000,95.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.056000,0.000000,0.000000,0.700000,0.052500,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.400000,2.608500,13,13
